complexity,token_count,loc,lloc,sloc,comments,multi,blank,code_comment,h1,h2,N1,N2,vocabulary,length,calculated_length,volume,difficulty,effort,time,bugs,change_type,added,removed,introspection,object_changes,code_generation,library_loading,defect
11,447,601,196,481,2,23,85,603,8,63,36,72,71,108,400,664,4,3036,168,0,2,31,0,44460,18049,3428,24565,1
54,1161,207,111,150,11,0,50,218,5,26,19,36,31,55,133,272,3,943,52,0,2,2,0,44460,18049,3428,24566,0
54,1161,410,198,237,31,55,97,441,11,63,38,72,74,110,414,683,6,4293,238,0,2,2,0,44470,18050,3429,24567,0
19,407,601,196,481,2,23,85,603,8,63,36,72,71,108,400,664,4,3036,168,0,2,16,1,44470,18050,3429,24568,0
19,407,156,79,106,5,16,28,161,5,14,8,15,19,23,64,97,2,261,14,0,2,16,1,44470,18050,3429,24569,0
11,447,601,196,481,2,23,85,603,8,63,36,72,71,108,400,664,4,3036,168,0,2,60,0,44470,18050,3429,24570,0
60,1689,1455,414,1257,16,76,112,1471,5,41,23,46,46,69,231,381,2,1069,59,0,2,29,0,44470,18051,3429,24571,1
60,1689,669,365,481,22,61,110,691,15,103,63,122,118,185,747,1273,8,11311,628,0,2,29,0,44480,18051,3430,24572,1
63,2918,1455,414,1257,16,76,112,1471,5,41,23,46,46,69,231,381,2,1069,59,0,2,22,0,44480,18052,3430,24573,1
60,1689,1455,414,1257,16,76,112,1471,5,41,23,46,46,69,231,381,2,1069,59,0,2,29,0,44480,18053,3430,24574,0
60,1689,669,365,481,22,61,110,691,15,103,63,122,118,185,747,1273,8,11311,628,0,2,29,0,44490,18053,3431,24575,0
63,2918,1455,414,1257,16,76,112,1471,5,41,23,46,46,69,231,381,2,1069,59,0,2,22,0,44490,18054,3431,24576,0
60,1265,996,429,845,24,10,117,1020,7,76,50,88,83,138,494,879,4,3565,198,0,2,2,2,44490,18056,3431,24577,0
60,1265,456,277,329,12,42,72,468,13,85,50,97,98,147,592,972,7,7212,400,0,2,2,2,44490,18056,3431,24578,0
54,1161,207,111,150,11,0,50,218,5,26,19,36,31,55,133,272,3,943,52,0,2,2,0,44490,18056,3431,24579,0
54,1161,410,198,237,31,55,97,441,11,63,38,72,74,110,414,683,6,4293,238,0,2,2,0,44500,18057,3432,24580,0
60,1689,1455,414,1257,16,76,112,1471,5,41,23,46,46,69,231,381,2,1069,59,0,2,29,0,44500,18058,3432,24581,0
60,1689,669,365,481,22,61,110,691,15,103,63,122,118,185,747,1273,8,11311,628,0,2,29,0,44510,18058,3433,24582,0
19,407,601,196,481,2,23,85,603,8,63,36,72,71,108,400,664,4,3036,168,0,2,16,1,44510,18058,3433,24583,0
19,407,156,79,106,5,16,28,161,5,14,8,15,19,23,64,97,2,261,14,0,2,16,1,44510,18058,3433,24584,0
63,2918,1455,414,1257,16,76,112,1471,5,41,23,46,46,69,231,381,2,1069,59,0,2,22,0,44510,18059,3433,24585,0
11,447,601,196,481,2,23,85,603,8,63,36,72,71,108,400,664,4,3036,168,0,2,60,0,44510,18059,3433,24586,0
38,787,386,256,301,16,9,68,402,4,59,35,69,63,104,355,621,2,1453,80,0,2,1,1,44510,18059,3433,24587,0
38,787,264,131,164,11,41,46,275,6,38,22,40,44,62,214,338,3,1068,59,0,2,1,1,44520,18059,3434,24588,0
31,1467,386,256,301,16,9,68,402,4,59,35,69,63,104,355,621,2,1453,80,0,2,10,7,44520,18059,3434,24589,0
38,787,386,256,301,16,9,68,402,4,59,35,69,63,104,355,621,2,1453,80,0,2,1,1,44520,18059,3434,24590,0
38,787,264,131,164,11,41,46,275,6,38,22,40,44,62,214,338,3,1068,59,0,2,1,1,44530,18059,3435,24591,0
31,1467,386,256,301,16,9,68,402,4,59,35,69,63,104,355,621,2,1453,80,0,2,10,7,44530,18059,3435,24592,0
19,401,601,196,481,2,23,85,603,8,63,36,72,71,108,400,664,4,3036,168,0,2,0,1,44530,18059,3435,24593,1
19,401,156,79,106,5,16,28,161,5,14,8,15,19,23,64,97,2,261,14,0,2,0,1,44530,18059,3435,24594,1
32,1464,386,256,301,16,9,68,402,4,59,35,69,63,104,355,621,2,1453,80,0,2,8,3,44530,18059,3435,24595,1
12,476,601,196,481,2,23,85,603,8,63,36,72,71,108,400,664,4,3036,168,0,2,34,12,44530,18059,3435,24596,1
19,401,601,196,481,2,23,85,603,8,63,36,72,71,108,400,664,4,3036,168,0,2,0,1,44530,18059,3435,24597,0
19,401,156,79,106,5,16,28,161,5,14,8,15,19,23,64,97,2,261,14,0,2,0,1,44530,18059,3435,24598,0
32,1492,386,256,301,16,9,68,402,4,59,35,69,63,104,355,621,2,1453,80,0,2,8,3,44530,18059,3435,24599,0
12,476,601,196,481,2,23,85,603,8,63,36,72,71,108,400,664,4,3036,168,0,2,34,12,44530,18059,3435,24600,0
150,4203,1660,832,1314,41,38,274,1701,20,312,209,395,332,604,2671,5058,12,64042,3557,1,2,14,0,44530,18061,3436,24602,1
163,5080,1660,832,1314,41,38,274,1701,20,312,209,395,332,604,2671,5058,12,64042,3557,1,2,1,2,44530,18063,3437,24604,0
163,5080,1057,646,719,113,100,145,1170,18,215,134,248,233,382,1740,3004,10,31186,1732,1,2,1,2,44540,18064,3438,24605,0
11,402,42,7,35,4,0,5,46,1,2,1,2,3,3,2,4,0,2,0,0,2,1,1,44540,18064,3438,24606,1
11,402,11,6,10,0,0,1,11,2,4,2,4,6,6,10,15,1,15,0,0,2,1,1,44540,18064,3438,24607,1
38,787,386,256,301,16,9,68,402,4,59,35,69,63,104,355,621,2,1453,80,0,2,1,1,44540,18064,3438,24608,0
38,787,264,131,164,11,41,46,275,6,38,22,40,44,62,214,338,3,1068,59,0,2,1,1,44550,18064,3439,24609,0
19,401,601,196,481,2,23,85,603,8,63,36,72,71,108,400,664,4,3036,168,0,2,0,1,44550,18064,3439,24610,0
19,401,156,79,106,5,16,28,161,5,14,8,15,19,23,64,97,2,261,14,0,2,0,1,44550,18064,3439,24611,0
32,1492,386,256,301,16,9,68,402,4,59,35,69,63,104,355,621,2,1453,80,0,2,18,10,44550,18064,3439,24612,0
12,476,601,196,481,2,23,85,603,8,63,36,72,71,108,400,664,4,3036,168,0,2,34,12,44550,18064,3439,24613,0
163,5080,1660,832,1314,41,38,274,1701,20,312,209,395,332,604,2671,5058,12,64042,3557,1,2,1,2,44550,18066,3440,24615,0
163,5080,1057,646,719,113,100,145,1170,18,215,134,248,233,382,1740,3004,10,31186,1732,1,2,1,2,44560,18067,3441,24616,0
11,402,42,7,35,4,0,5,46,1,2,1,2,3,3,2,4,0,2,0,0,2,1,1,44560,18067,3441,24617,0
11,402,11,6,10,0,0,1,11,2,4,2,4,6,6,10,15,1,15,0,0,2,1,1,44560,18067,3441,24618,0
150,4203,1660,832,1314,41,38,274,1701,20,312,209,395,332,604,2671,5058,12,64042,3557,1,2,14,0,44560,18069,3442,24620,0
349,7049,1457,730,1242,11,6,188,1468,10,292,166,329,302,495,2424,4078,5,22973,1276,1,2,17,7,44560,18071,3442,24621,1
349,7049,74,35,59,1,0,14,75,3,14,7,14,17,21,58,85,1,128,7,0,2,17,7,44560,18072,3442,24622,1
349,7049,245,125,200,5,7,34,250,7,30,17,34,37,51,166,265,3,1053,58,0,2,17,7,44570,18073,3442,24623,1
27,953,74,35,59,1,0,14,75,3,14,7,14,17,21,58,85,1,128,7,0,2,26,1,44570,18074,3442,24624,1
27,953,245,125,200,5,7,34,250,7,30,17,34,37,51,166,265,3,1053,58,0,2,26,1,44580,18075,3442,24625,1
39,2355,652,304,544,16,6,88,668,6,89,51,101,95,152,591,998,3,3399,188,0,2,12,0,44580,18076,3442,24626,1
27,954,74,35,59,1,0,14,75,3,14,7,14,17,21,58,85,1,128,7,0,2,8,0,44580,18077,3442,24627,0
27,954,245,125,200,5,7,34,250,7,30,17,34,37,51,166,265,3,1053,58,0,2,8,0,44590,18078,3442,24628,0
349,7049,1457,730,1242,11,6,188,1468,10,292,166,329,302,495,2424,4078,5,22973,1276,1,2,17,7,44590,18080,3442,24629,0
349,7049,74,35,59,1,0,14,75,3,14,7,14,17,21,58,85,1,128,7,0,2,17,7,44590,18081,3442,24630,0
349,7049,245,125,200,5,7,34,250,7,30,17,34,37,51,166,265,3,1053,58,0,2,17,7,44600,18082,3442,24631,0
27,954,74,35,59,1,0,14,75,3,14,7,14,17,21,58,85,1,128,7,0,2,34,1,44600,18083,3442,24632,0
27,954,245,125,200,5,7,34,250,7,30,17,34,37,51,166,265,3,1053,58,0,2,34,1,44610,18084,3442,24633,0
39,2355,652,304,544,16,6,88,668,6,89,51,101,95,152,591,998,3,3399,188,0,2,12,0,44610,18085,3442,24634,0
128,2606,1513,682,1277,25,13,200,1538,11,199,116,219,210,335,1557,2584,6,15641,868,0,2,50,1,44610,18087,3442,24635,1
128,2606,819,519,539,24,98,155,843,15,96,57,106,111,163,690,1107,8,9171,509,0,2,50,1,44620,18089,3442,24636,1
128,2606,1513,682,1277,25,13,200,1538,11,199,116,219,210,335,1557,2584,6,15641,868,0,2,1,1,44620,18091,3442,24637,0
128,2606,819,519,539,24,98,155,843,15,96,57,106,111,163,690,1107,8,9171,509,0,2,1,1,44630,18093,3442,24638,0
128,2606,1513,682,1277,25,13,200,1538,11,199,116,219,210,335,1557,2584,6,15641,868,0,2,50,1,44630,18095,3442,24639,0
128,2606,819,519,539,24,98,155,843,15,96,57,106,111,163,690,1107,8,9171,509,0,2,50,1,44640,18097,3442,24640,0
178,4125,77,34,69,0,0,8,77,3,24,16,29,27,45,114,213,1,387,21,0,2,5,1,44640,18097,3442,24641,1
178,4125,712,438,573,51,9,84,763,14,102,71,128,116,199,733,1364,8,11988,666,0,2,5,1,44650,18098,3442,24642,1
80,3427,1289,550,1043,56,32,155,1345,10,167,93,185,177,278,1266,2075,5,11498,638,0,2,2,2,44650,18100,3443,24643,1
66,3414,1296,573,1062,40,33,157,1336,8,201,118,231,209,349,1561,2689,4,12365,686,0,2,14,5,44650,18100,3443,24644,1
192,3902,1943,715,1694,26,18,214,1969,12,185,120,237,197,357,1436,2721,7,20915,1161,0,2,1,1,44650,18102,3443,24645,0
192,3902,1168,838,957,57,25,144,1225,19,348,224,416,367,640,3018,5452,11,61921,3440,1,2,1,1,44660,18104,3443,24646,0
69,2856,1043,504,840,53,9,147,1096,9,180,112,198,189,310,1377,2344,4,11604,644,0,2,2,2,44660,18106,3443,24647,0
74,3770,1943,715,1694,26,18,214,1969,12,185,120,237,197,357,1436,2721,7,20915,1161,0,2,9,0,44660,18108,3443,24648,0
19,408,601,196,481,2,23,85,603,8,63,36,72,71,108,400,664,4,3036,168,0,2,5,4,44660,18108,3443,24649,1
19,408,156,79,106,5,16,28,161,5,14,8,15,19,23,64,97,2,261,14,0,2,5,4,44660,18108,3443,24650,1
12,476,601,196,481,2,23,85,603,8,63,36,72,71,108,400,664,4,3036,168,0,2,1,1,44660,18108,3443,24651,1
349,7049,1457,730,1242,11,6,188,1468,10,292,166,329,302,495,2424,4078,5,22973,1276,1,2,3,3,44660,18110,3443,24652,1
349,7049,74,35,59,1,0,14,75,3,14,7,14,17,21,58,85,1,128,7,0,2,3,3,44660,18111,3443,24653,1
349,7049,245,125,200,5,7,34,250,7,30,17,34,37,51,166,265,3,1053,58,0,2,3,3,44670,18112,3443,24654,1
49,575,647,139,84,35,284,233,682,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,44670,18112,3443,24655,1
349,7049,1457,730,1242,11,6,188,1468,10,292,166,329,302,495,2424,4078,5,22973,1276,1,2,3,3,44670,18114,3443,24656,0
349,7049,74,35,59,1,0,14,75,3,14,7,14,17,21,58,85,1,128,7,0,2,3,3,44670,18115,3443,24657,0
349,7049,245,125,200,5,7,34,250,7,30,17,34,37,51,166,265,3,1053,58,0,2,3,3,44680,18116,3443,24658,0
49,575,647,139,84,35,284,233,682,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,44680,18116,3443,24659,0
163,5080,1660,832,1314,41,38,274,1701,20,312,209,395,332,604,2671,5058,12,64042,3557,1,2,1,2,44680,18118,3444,24661,0
163,5080,1057,646,719,113,100,145,1170,18,215,134,248,233,382,1740,3004,10,31186,1732,1,2,1,2,44690,18119,3445,24662,0
128,2606,1513,682,1277,25,13,200,1538,11,199,116,219,210,335,1557,2584,6,15641,868,0,2,50,1,44690,18121,3445,24663,0
128,2606,819,519,539,24,98,155,843,15,96,57,106,111,163,690,1107,8,9171,509,0,2,50,1,44700,18123,3445,24664,0
349,7049,1457,730,1242,11,6,188,1468,10,292,166,329,302,495,2424,4078,5,22973,1276,1,2,20,10,44700,18125,3445,24665,0
349,7049,74,35,59,1,0,14,75,3,14,7,14,17,21,58,85,1,128,7,0,2,20,10,44700,18126,3445,24666,0
349,7049,245,125,200,5,7,34,250,7,30,17,34,37,51,166,265,3,1053,58,0,2,20,10,44710,18127,3445,24667,0
27,954,74,35,59,1,0,14,75,3,14,7,14,17,21,58,85,1,128,7,0,2,34,1,44710,18128,3445,24668,0
27,954,245,125,200,5,7,34,250,7,30,17,34,37,51,166,265,3,1053,58,0,2,34,1,44720,18129,3445,24669,0
49,575,647,139,84,35,284,233,682,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,44720,18129,3445,24670,0
11,402,42,7,35,4,0,5,46,1,2,1,2,3,3,2,4,0,2,0,0,2,1,1,44720,18129,3445,24671,0
11,402,11,6,10,0,0,1,11,2,4,2,4,6,6,10,15,1,15,0,0,2,1,1,44720,18129,3445,24672,0
150,4203,1660,832,1314,41,38,274,1701,20,312,209,395,332,604,2671,5058,12,64042,3557,1,2,14,0,44720,18131,3446,24674,0
39,2355,652,304,544,16,6,88,668,6,89,51,101,95,152,591,998,3,3399,188,0,2,12,0,44720,18132,3446,24675,0
40,834,386,256,301,16,9,68,402,4,59,35,69,63,104,355,621,2,1453,80,0,2,35,29,44720,18132,3446,24676,1
40,834,264,131,164,11,41,46,275,6,38,22,40,44,62,214,338,3,1068,59,0,2,35,29,44730,18132,3447,24677,1
38,1637,386,256,301,16,9,68,402,4,59,35,69,63,104,355,621,2,1453,80,0,2,48,10,44730,18132,3447,24678,1
19,408,601,196,481,2,23,85,603,8,63,36,72,71,108,400,664,4,3036,168,0,2,5,4,44730,18132,3447,24679,0
19,408,156,79,106,5,16,28,161,5,14,8,15,19,23,64,97,2,261,14,0,2,5,4,44730,18132,3447,24680,0
12,476,601,196,481,2,23,85,603,8,63,36,72,71,108,400,664,4,3036,168,0,2,1,1,44730,18132,3447,24681,0
212,4584,182,127,129,0,0,53,182,5,39,21,42,44,63,217,343,2,926,51,0,2,34,7,44730,18132,3448,24682,1
212,4584,1165,710,800,67,119,181,1232,18,243,153,282,261,435,2000,3492,10,36473,2026,1,2,34,7,44740,18132,3449,24683,1
143,6718,1392,870,1177,35,17,170,1427,14,494,280,531,508,811,4473,7289,7,54850,3047,2,2,33,0,44740,18135,3450,24684,1
212,4584,182,127,129,0,0,53,182,5,39,21,42,44,63,217,343,2,926,51,0,2,34,7,44740,18135,3451,24685,0
212,4584,1165,710,800,67,119,181,1232,18,243,153,282,261,435,2000,3492,10,36473,2026,1,2,34,7,44750,18135,3452,24686,0
143,6718,1392,870,1177,35,17,170,1427,14,494,280,531,508,811,4473,7289,7,54850,3047,2,2,33,0,44750,18138,3453,24687,0
212,4584,182,127,129,0,0,53,182,5,39,21,42,44,63,217,343,2,926,51,0,2,34,7,44750,18138,3454,24688,0
212,4584,1165,710,800,67,119,181,1232,18,243,153,282,261,435,2000,3492,10,36473,2026,1,2,34,7,44760,18138,3455,24689,0
19,408,601,196,481,2,23,85,603,8,63,36,72,71,108,400,664,4,3036,168,0,2,5,4,44760,18138,3455,24690,0
19,408,156,79,106,5,16,28,161,5,14,8,15,19,23,64,97,2,261,14,0,2,5,4,44760,18138,3455,24691,0
143,6718,1392,870,1177,35,17,170,1427,14,494,280,531,508,811,4473,7289,7,54850,3047,2,2,33,0,44760,18141,3456,24692,0
12,476,601,196,481,2,23,85,603,8,63,36,72,71,108,400,664,4,3036,168,0,2,1,1,44760,18141,3456,24693,0
213,4595,182,127,129,0,0,53,182,5,39,21,42,44,63,217,343,2,926,51,0,2,5,2,44760,18141,3457,24694,1
213,4595,1165,710,800,67,119,181,1232,18,243,153,282,261,435,2000,3492,10,36473,2026,1,2,5,2,44770,18141,3458,24695,1
147,6814,1392,870,1177,35,17,170,1427,14,494,280,531,508,811,4473,7289,7,54850,3047,2,2,23,0,44770,18144,3459,24696,1
306,6621,72,33,56,0,4,12,72,1,1,1,1,2,2,0,2,0,1,0,0,2,0,250,44770,18144,3459,24697,0
306,6621,1454,835,1044,76,110,219,1530,17,275,158,296,292,454,2297,3718,9,34017,1889,1,2,0,250,44780,18145,3459,24698,0
286,6178,72,33,56,0,4,12,72,1,1,1,1,2,2,0,2,0,1,0,0,2,0,174,44780,18145,3459,24699,1
286,6178,1454,835,1044,76,110,219,1530,17,275,158,296,292,454,2297,3718,9,34017,1889,1,2,0,174,44790,18146,3459,24700,1
50,1010,757,253,292,73,244,162,830,13,61,38,67,74,105,409,651,7,4654,258,0,0,430,0,44790,18147,3459,24701,1
286,6178,72,33,56,0,4,12,72,1,1,1,1,2,2,0,2,0,1,0,0,2,0,424,44790,18147,3459,24702,0
286,6178,1454,835,1044,76,110,219,1530,17,275,158,296,292,454,2297,3718,9,34017,1889,1,2,0,424,44800,18148,3459,24703,0
50,1010,757,253,292,73,244,162,830,13,61,38,67,74,105,409,651,7,4654,258,0,0,430,0,44800,18149,3459,24704,0
361,7632,72,33,56,0,4,12,72,1,1,1,1,2,2,0,2,0,1,0,0,2,295,137,44800,18149,3459,24705,1
361,7632,1454,835,1044,76,110,219,1530,17,275,158,296,292,454,2297,3718,9,34017,1889,1,2,295,137,44810,18150,3459,24706,1
56,3288,520,294,400,33,13,81,553,10,261,204,367,271,571,2128,4614,7,32445,1802,1,2,105,26,44810,18151,3459,24707,1
286,6178,72,33,56,0,4,12,72,1,1,1,1,2,2,0,2,0,1,0,0,2,0,582,44810,18151,3459,24708,1
286,6178,1454,835,1044,76,110,219,1530,17,275,158,296,292,454,2297,3718,9,34017,1889,1,2,0,582,44820,18152,3459,24709,1
75,1474,757,253,292,73,244,162,830,13,61,38,67,74,105,409,651,7,4654,258,0,0,588,0,44820,18153,3459,24710,1
227,5124,4293,999,3693,19,54,507,4312,9,155,88,170,164,258,1156,1898,4,9368,520,0,2,8,2,44820,18155,3459,24711,1
227,5124,1482,859,1002,125,135,219,1607,16,219,134,251,235,385,1766,3032,9,27804,1544,1,2,8,2,44830,18156,3459,24712,1
148,6830,139,89,101,2,0,35,141,7,54,34,62,61,96,330,569,4,2287,127,0,2,26,0,44830,18156,3459,24713,1
148,6830,7,5,5,0,0,2,7,1,2,1,2,3,3,2,4,0,2,0,0,2,26,0,44830,18156,3459,24714,1
49,575,647,139,84,35,284,233,682,0,0,0,0,0,0,0,0,0,0,0,0,2,44,15,44830,18156,3459,24715,1
49,575,647,139,84,35,284,233,682,0,0,0,0,0,0,0,0,0,0,0,0,2,44,15,44830,18156,3459,24716,0
60,1673,1455,414,1257,16,76,112,1471,5,41,23,46,46,69,231,381,2,1069,59,0,2,4,5,44830,18157,3459,24717,1
60,1673,669,365,481,22,61,110,691,15,103,63,122,118,185,747,1273,8,11311,628,0,2,4,5,44840,18157,3460,24718,1
64,2957,1455,414,1257,16,76,112,1471,5,41,23,46,46,69,231,381,2,1069,59,0,2,19,0,44840,18158,3460,24719,1
227,5129,4293,999,3693,19,54,507,4312,9,155,88,170,164,258,1156,1898,4,9368,520,0,2,4,1,44840,18160,3460,24720,1
227,5129,1482,859,1002,125,135,219,1607,16,219,134,251,235,385,1766,3032,9,27804,1544,1,2,4,1,44850,18161,3460,24721,1
148,6832,139,89,101,2,0,35,141,7,54,34,62,61,96,330,569,4,2287,127,0,2,13,6,44850,18161,3460,24722,1
148,6832,7,5,5,0,0,2,7,1,2,1,2,3,3,2,4,0,2,0,0,2,13,6,44850,18161,3460,24723,1
227,5129,4293,999,3693,19,54,507,4312,9,155,88,170,164,258,1156,1898,4,9368,520,0,2,11,2,44850,18163,3460,24724,0
227,5129,1482,859,1002,125,135,219,1607,16,219,134,251,235,385,1766,3032,9,27804,1544,1,2,11,2,44860,18164,3460,24725,0
148,6832,139,89,101,2,0,35,141,7,54,34,62,61,96,330,569,4,2287,127,0,2,33,0,44860,18164,3460,24726,0
148,6832,7,5,5,0,0,2,7,1,2,1,2,3,3,2,4,0,2,0,0,2,33,0,44860,18164,3460,24727,0
163,5080,1660,832,1314,41,38,274,1701,20,312,209,395,332,604,2671,5058,12,64042,3557,1,2,0,4,44860,18166,3461,24729,0
163,5080,1057,646,719,113,100,145,1170,18,215,134,248,233,382,1740,3004,10,31186,1732,1,2,0,4,44870,18167,3462,24730,0
60,1673,1455,414,1257,16,76,112,1471,5,41,23,46,46,69,231,381,2,1069,59,0,2,4,5,44870,18168,3462,24731,0
60,1673,669,365,481,22,61,110,691,15,103,63,122,118,185,747,1273,8,11311,628,0,2,4,5,44880,18168,3463,24732,0
64,2957,1455,414,1257,16,76,112,1471,5,41,23,46,46,69,231,381,2,1069,59,0,2,19,0,44880,18169,3463,24733,0
178,4125,77,34,69,0,0,8,77,3,24,16,29,27,45,114,213,1,387,21,0,2,5,1,44880,18169,3463,24734,0
178,4125,712,438,573,51,9,84,763,14,102,71,128,116,199,733,1364,8,11988,666,0,2,5,1,44890,18170,3463,24735,0
192,3902,1943,715,1694,26,18,214,1969,12,185,120,237,197,357,1436,2721,7,20915,1161,0,2,1,1,44890,18172,3463,24736,0
192,3902,1168,838,957,57,25,144,1225,19,348,224,416,367,640,3018,5452,11,61921,3440,1,2,1,1,44900,18174,3463,24737,0
80,3427,1289,550,1043,56,32,155,1345,10,167,93,185,177,278,1266,2075,5,11498,638,0,2,2,2,44900,18176,3464,24738,0
66,3414,1296,573,1062,40,33,157,1336,8,201,118,231,209,349,1561,2689,4,12365,686,0,2,14,5,44900,18176,3464,24739,0
69,2856,1043,504,840,53,9,147,1096,9,180,112,198,189,310,1377,2344,4,11604,644,0,2,2,2,44900,18178,3464,24740,0
74,3770,1943,715,1694,26,18,214,1969,12,185,120,237,197,357,1436,2721,7,20915,1161,0,2,9,0,44900,18180,3464,24741,0
54,1166,207,111,150,11,0,50,218,5,26,19,36,31,55,133,272,3,943,52,0,2,2,1,44900,18180,3464,24742,1
54,1166,410,198,237,31,55,97,441,11,63,38,72,74,110,414,683,6,4293,238,0,2,2,1,44910,18181,3465,24743,1
74,1464,757,253,292,73,244,162,830,13,61,38,67,74,105,409,651,7,4654,258,0,2,149,121,44910,18182,3465,24744,1
53,3332,520,294,400,33,13,81,553,10,261,204,367,271,571,2128,4614,7,32445,1802,1,2,23,31,44910,18183,3465,24745,1
74,1464,757,253,292,73,244,162,830,13,61,38,67,74,105,409,651,7,4654,258,0,2,2,1,44910,18184,3465,24746,1
53,3320,520,294,400,33,13,81,553,10,261,204,367,271,571,2128,4614,7,32445,1802,1,2,1,2,44910,18185,3465,24747,1
74,1467,757,253,292,73,244,162,830,13,61,38,67,74,105,409,651,7,4654,258,0,2,3,3,44910,18186,3465,24748,1
74,1473,757,253,292,73,244,162,830,13,61,38,67,74,105,409,651,7,4654,258,0,2,1,1,44910,18187,3465,24749,0
90,1694,1020,354,843,12,15,144,1032,8,134,77,144,142,221,970,1580,4,6792,377,0,2,29,0,44910,18187,3465,24750,1
276,6071,72,33,56,0,4,12,72,1,1,1,1,2,2,0,2,0,1,0,0,2,1,30,44910,18187,3465,24751,1
276,6071,1454,835,1044,76,110,219,1530,17,275,158,296,292,454,2297,3718,9,34017,1889,1,2,1,30,44920,18188,3465,24752,1
90,1746,1020,354,843,12,15,144,1032,8,134,77,144,142,221,970,1580,4,6792,377,0,2,40,30,44920,18188,3465,24753,1
90,1754,1020,354,843,12,15,144,1032,8,134,77,144,142,221,970,1580,4,6792,377,0,2,1,0,44920,18188,3465,24754,1
70,3035,1020,354,843,12,15,144,1032,8,134,77,144,142,221,970,1580,4,6792,377,0,2,23,1,44920,18188,3465,24755,1
213,4595,182,127,129,0,0,53,182,5,39,21,42,44,63,217,343,2,926,51,0,2,5,2,44920,18188,3466,24756,0
213,4595,1165,710,800,67,119,181,1232,18,243,153,282,261,435,2000,3492,10,36473,2026,1,2,5,2,44930,18188,3467,24757,0
147,6814,1392,870,1177,35,17,170,1427,14,494,280,531,508,811,4473,7289,7,54850,3047,2,2,23,0,44930,18191,3468,24758,0
40,837,386,256,301,16,9,68,402,4,59,35,69,63,104,355,621,2,1453,80,0,2,2,1,44930,18191,3468,24759,0
40,837,264,131,164,11,41,46,275,6,38,22,40,44,62,214,338,3,1068,59,0,2,2,1,44940,18191,3469,24760,0
92,1807,1020,354,843,12,15,144,1032,8,134,77,144,142,221,970,1580,4,6792,377,0,2,12,6,44940,18191,3469,24762,1
40,837,386,256,301,16,9,68,402,4,59,35,69,63,104,355,621,2,1453,80,0,2,36,29,44940,18191,3469,24763,0
40,837,264,131,164,11,41,46,275,6,38,22,40,44,62,214,338,3,1068,59,0,2,36,29,44950,18191,3470,24764,0
38,1637,386,256,301,16,9,68,402,4,59,35,69,63,104,355,621,2,1453,80,0,2,48,10,44950,18191,3470,24765,0
93,1798,1020,354,843,12,15,144,1032,8,134,77,144,142,221,970,1580,4,6792,377,0,2,31,23,44950,18191,3470,24767,1
276,6071,72,33,56,0,4,12,72,1,1,1,1,2,2,0,2,0,1,0,0,2,1,0,44950,18191,3470,24768,0
276,6071,1454,835,1044,76,110,219,1530,17,275,158,296,292,454,2297,3718,9,34017,1889,1,2,1,0,44960,18192,3470,24769,0
93,1798,1020,354,843,12,15,144,1032,8,134,77,144,142,221,970,1580,4,6792,377,0,2,75,21,44960,18192,3470,24771,0
276,6071,72,33,56,0,4,12,72,1,1,1,1,2,2,0,2,0,1,0,0,2,1,29,44960,18192,3470,24772,0
276,6071,1454,835,1044,76,110,219,1530,17,275,158,296,292,454,2297,3718,9,34017,1889,1,2,1,29,44970,18193,3470,24773,0
70,3035,1020,354,843,12,15,144,1032,8,134,77,144,142,221,970,1580,4,6792,377,0,2,23,1,44970,18193,3470,24774,0
94,1809,1020,354,843,12,15,144,1032,8,134,77,144,142,221,970,1580,4,6792,377,0,2,4,1,44990,18201,3472,24790,1
94,1809,1020,354,843,12,15,144,1032,8,134,77,144,142,221,970,1580,4,6792,377,0,2,4,1,44990,18201,3472,24792,0
213,4595,182,127,129,0,0,53,182,5,39,21,42,44,63,217,343,2,926,51,0,2,5,2,44990,18201,3473,24793,0
213,4595,1165,710,800,67,119,181,1232,18,243,153,282,261,435,2000,3492,10,36473,2026,1,2,5,2,45000,18201,3474,24794,0
163,5080,1660,832,1314,41,38,274,1701,20,312,209,395,332,604,2671,5058,12,64042,3557,1,2,0,4,45000,18203,3475,24796,0
163,5080,1057,646,719,113,100,145,1170,18,215,134,248,233,382,1740,3004,10,31186,1732,1,2,0,4,45010,18204,3476,24797,0
60,1673,1455,414,1257,16,76,112,1471,5,41,23,46,46,69,231,381,2,1069,59,0,2,4,5,45010,18205,3476,24798,0
60,1673,669,365,481,22,61,110,691,15,103,63,122,118,185,747,1273,8,11311,628,0,2,4,5,45020,18205,3477,24799,0
227,5129,4293,999,3693,19,54,507,4312,9,155,88,170,164,258,1156,1898,4,9368,520,0,2,11,2,45020,18207,3477,24800,0
227,5129,1482,859,1002,125,135,219,1607,16,219,134,251,235,385,1766,3032,9,27804,1544,1,2,11,2,45030,18208,3477,24801,0
49,575,647,139,84,35,284,233,682,0,0,0,0,0,0,0,0,0,0,0,0,2,44,15,45030,18208,3477,24802,0
178,4125,77,34,69,0,0,8,77,3,24,16,29,27,45,114,213,1,387,21,0,2,5,1,45030,18208,3477,24803,0
